
1673,15,16,39,60,64,03,22,38,55,72,01,27,0,56,74,04,17,40,58,61,05,30,31,57,67
1674,06,16,36,60,63,01,30,31,59,67,10,22,0,52,65,11,17,37,54,66,08,24,32,49,68
1675,02,25,34,52,61,14,16,32,58,66,12,19,0,55,64,13,18,43,47,70,01,29,41,60,73
1676,11,23,43,50,73,02,27,34,46,71,10,20,0,53,68,01,30,39,49,66,03,18,35,47,74
1677,08,28,38,54,67,11,25,36,51,65,14,17,0,50,68,03,21,43,57,64,02,29,37,58,74
1678,07,26,34,60,64,04,23,43,52,65,10,17,0,56,67,15,24,31,48,73,03,27,40,55,63
1679,08,25,33,49,62,12,30,42,48,74,07,20,0,59,72,05,26,38,50,75,11,23,40,52,66
1680,09,19,44,57,72,06,24,36,59,75,04,22,0,60,62,08,26,45,55,69,15,28,42,47,70
1681,11,16,40,48,75,03,21,43,57,61,13,30,0,51,68,06,27,38,60,70,14,17,41,49,62
1682,05,27,36,58,69,07,20,32,46,73,10,21,0,59,75,13,29,43,50,70,08,23,37,54,64
1683,04,26,44,55,66,12,21,42,58,65,01,28,0,51,64,02,30,41,53,69,10,22,45,60,62
1684,01,16,33,55,66,07,24,34,47,61,09,19,0,52,67,15,21,35,51,74,03,23,39,57,63
1685,10,20,37,54,73,09,28,41,52,67,02,19,0,49,66,13,18,32,48,72,11,27,31,50,70
1686,12,28,37,46,72,14,18,31,56,64,01,25,0,54,75,06,29,32,50,62,03,16,36,58,71
1687,10,28,41,59,68,15,23,43,53,65,12,17,0,54,62,13,25,44,58,73,11,22,42,47,69
1688,06,30,40,60,71,02,29,36,57,69,14,26,0,55,74,09,28,45,52,72,07,24,44,49,67
1689,03,29,32,46,71,06,22,31,55,75,04,27,0,57,61,01,24,37,47,63,15,23,36,60,66
1690,06,28,33,50,64,09,24,44,46,62,08,23,0,60,72,15,27,40,48,68,01,26,39,56,63
1691,11,19,35,50,68,05,16,33,48,75,07,21,0,58,67,02,18,36,53,72,08,27,43,46,70
1692,13,29,39,56,67,05,24,34,51,70,10,28,0,48,73,03,16,38,47,69,11,20,33,46,66
1693,10,19,43,52,64,01,30,42,54,71,08,18,0,50,61,13,25,35,51,65,07,27,45,55,72
1694,04,18,36,52,67,07,21,44,55,68,06,28,0,50,62,05,26,38,60,71,09,16,31,53,75
1695,02,28,37,49,69,15,22,42,52,65,09,29,0,51,63,07,18,40,59,61,04,21,34,56,70
1696,09,23,39,53,71,05,16,43,58,66,15,21,0,47,75,01,24,37,60,65,11,17,40,50,72
1697,14,25,32,57,75,06,30,41,56,71,09,22,0,54,68,03,27,34,52,73,10,24,40,48,72
1698,03,22,45,60,64,05,29,44,48,75,12,21,0,51,67,14,20,38,56,74,08,24,33,46,62
1699,15,21,42,59,71,04,19,38,60,65,10,22,0,58,64,08,27,31,48,67,14,16,40,50,68
1700,03,20,41,48,75,13,29,35,49,72,08,22,0,54,69,12,28,36,52,71,09,23,43,57,73
1701,14,30,39,49,73,07,28,45,56,62,02,20,0,50,66,12,18,44,59,65,05,17,41,52,71
1702,07,19,40,55,73,04,25,34,47,68,13,21,0,60,64,09,22,42,46,67,01,26,32,51,74
1703,05,28,42,46,63,15,26,37,58,68,07,24,0,55,65,04,23,33,52,72,13,29,35,60,70
1704,11,19,44,56,67,05,20,34,57,61,04,16,0,58,66,02,22,38,48,74,06,30,31,53,65
1705,14,21,33,51,62,13,30,36,56,75,09,27,0,55,64,15,28,41,60,73,06,26,37,50,63
1706,11,25,44,56,67,10,20,31,46,75,01,29,0,59,68,15,19,33,53,73,14,26,36,51,64
1707,09,21,31,56,72,03,16,36,49,69,12,25,0,50,64,02,24,41,55,71,06,27,38,60,73
1708,06,24,40,60,70,01,21,32,54,66,11,18,0,46,65,04,26,34,52,71,14,22,31,47,64
1709,07,17,43,57,67,05,18,36,58,68,02,28,0,55,74,11,16,45,53,66,13,26,34,46,73
1710,03,17,45,50,69,08,28,39,58,68,02,29,0,48,66,09,20,42,56,61,07,23,35,46,75
1711,07,18,44,50,74,02,22,40,49,65,13,26,0,51,73,15,30,36,60,69,12,17,37,59,63
1712,14,20,37,55,65,06,22,39,60,73,03,21,0,49,64,01,25,44,59,74,10,26,40,52,70
1713,04,21,35,48,64,06,30,39,53,73,10,22,0,50,70,05,17,45,58,75,03,29,37,47,67
1714,03,26,38,49,61,13,22,39,56,66,08,29,0,48,64,15,16,41,53,72,11,25,35,59,75
1715,03,28,31,46,61,07,18,39,56,64,04,27,0,54,71,13,23,38,47,62,08,22,32,58,70
1716,08,16,42,57,65,07,30,34,53,73,09,19,0,56,63,11,24,33,59,66,12,17,43,60,68
1717,15,29,42,46,72,10,18,43,47,61,08,21,0,57,73,07,25,44,51,75,02,27,37,56,68
1718,06,18,36,54,70,11,25,37,55,72,01,21,0,46,66,10,23,32,59,61,15,26,34,47,67
1719,15,23,36,59,69,03,19,33,58,62,11,17,0,57,65,05,29,35,52,64,04,30,39,46,70
1720,11,22,38,60,65,10,23,44,53,71,05,24,0,56,64,09,26,33,51,66,12,16,40,52,67
1721,04,27,43,48,63,13,19,42,59,66,02,22,0,55,74,15,26,36,57,73,06,24,41,50,68
1722,12,16,34,46,68,03,30,45,59,74,11,28,0,48,75,14,25,33,51,64,02,20,31,49,71
1723,08,25,43,48,69,12,20,33,58,68,07,26,0,54,75,09,16,41,53,74,04,28,36,50,73
1724,05,16,43,60,65,09,28,35,57,71,11,17,0,56,72,08,30,39,49,67,02,23,33,58,64
1725,06,22,32,55,61,03,17,44,51,68,02,21,0,46,73,15,24,38,48,72,10,25,35,49,63
1726,14,24,45,57,74,03,28,39,60,66,12,22,0,54,72,09,26,34,47,71,11,18,32,56,62
1727,13,24,37,59,75,06,21,34,52,65,14,27,0,57,73,02,25,41,55,62,01,19,42,47,72
1728,09,29,40,48,68,06,18,37,46,65,07,21,0,50,62,08,20,32,53,70,05,28,31,58,73
1729,09,29,33,46,64,02,30,40,54,74,04,21,0,50,69,01,18,43,59,68,07,27,34,49,67
1730,03,25,34,52,65,12,28,35,60,74,13,30,0,49,67,01,20,37,51,64,06,21,32,47,63
1731,03,30,33,54,67,01,24,41,56,64,15,21,0,53,66,14,20,44,50,65,02,17,39,59,73
1732,05,25,44,57,71,07,24,42,47,75,10,30,0,53,62,02,19,39,59,70,15,26,31,56,66
1733,08,29,34,52,73,06,22,33,47,75,11,26,0,46,61,03,18,37,60,74,09,30,36,56,70
1734,12,23,45,59,72,13,16,41,48,63,10,21,0,58,68,05,17,38,55,75,11,30,39,54,64
1735,06,26,38,60,67,14,21,31,59,75,15,16,0,53,73,07,30,33,51,61,09,18,41,49,64
1736,09,28,45,51,64,12,22,35,58,73,15,24,0,47,74,13,19,33,46,63,05,17,37,48,69
1737,01,27,38,50,63,09,18,32,59,61,15,16,0,47,67,04,22,33,51,75,03,20,42,57,71
1738,07,23,40,46,70,13,28,43,52,72,08,25,0,56,63,11,18,32,57,71,09,21,41,58,62
1739,10,22,41,60,72,05,17,37,59,75,06,16,0,58,73,12,27,31,50,64,02,25,39,55,68
1740,13,22,44,46,68,02,18,36,59,65,04,30,0,50,66,15,29,34,52,63,08,24,45,54,75
1741,13,19,40,52,71,03,23,41,60,66,05,24,0,58,69,11,29,42,57,72,09,26,36,49,68
1742,15,20,39,48,63,06,17,34,46,69,01,22,0,52,64,02,27,44,54,75,14,25,37,56,73
1743,03,22,35,53,62,04,30,33,58,66,14,27,0,55,65,08,26,44,47,74,05,19,43,49,69
1744,02,25,45,51,67,09,23,43,53,72,06,24,0,50,74,10,28,38,56,75,01,16,33,59,63
1745,02,17,36,60,69,07,26,32,48,68,12,18,0,49,73,15,21,41,50,70,01,30,33,53,64
1746,10,30,36,60,68,05,26,32,58,71,09,17,0,48,64,15,19,34,56,70,06,27,31,55,61
1747,01,22,37,51,70,13,27,44,59,74,04,29,0,50,66,12,19,41,48,72,08,25,32,52,61
1748,09,19,33,47,70,14,23,41,60,61,13,17,0,46,68,07,29,35,52,67,11,16,43,54,64
1749,09,27,38,47,72,15,19,31,59,75,04,28,0,49,62,12,26,37,60,65,07,20,39,50,63
1750,05,18,43,57,72,13,29,42,58,66,12,30,0,47,71,06,21,45,60,73,09,25,44,52,70
1751,13,28,37,53,61,04,17,40,47,69,10,29,0,55,72,02,19,36,56,65,06,25,33,48,66
1752,15,17,36,49,71,12,24,32,58,66,03,25,0,54,69,08,27,43,60,61,05,19,34,59,70
1753,09,22,45,50,67,15,27,42,53,63,05,30,0,56,73,03,21,41,46,74,11,25,38,60,70
1754,04,17,36,51,67,01,26,44,59,66,02,23,0,56,62,07,25,45,55,69,05,29,40,48,61
1755,13,28,41,50,70,08,18,37,60,66,01,21,0,53,72,12,29,31,46,75,14,27,38,51,65
1756,13,30,31,49,66,09,25,32,58,69,06,18,0,60,72,07,28,40,54,68,15,16,39,51,63
1757,12,30,34,51,65,14,19,43,46,66,09,24,0,54,75,03,18,44,59,70,10,20,38,53,68
1758,13,28,38,51,73,08,30,33,47,71,14,19,0,48,64,07,29,31,57,61,09,17,35,52,69
1759,10,16,45,52,66,09,30,42,57,63,04,20,0,54,61,08,29,37,49,69,06,26,44,51,68
1760,14,29,31,50,71,02,21,35,52,62,04,22,0,49,74,09,19,38,47,63,01,17,34,58,65
1761,03,24,33,58,70,10,20,45,59,69,02,19,0,60,66,11,28,38,46,73,14,21,42,54,65
1762,15,28,43,47,64,04,22,41,52,66,13,20,0,48,75,11,19,38,50,72,02,29,39,57,70
1763,07,27,40,56,66,10,19,39,55,64,08,26,0,60,63,09,23,31,47,67,03,20,36,52,62
1764,09,25,37,53,64,05,18,43,48,71,08,16,0,56,66,11,23,36,57,70,12,29,32,49,74
1765,15,25,41,49,65,12,28,45,58,66,11,18,0,51,70,07,27,34,46,61,02,22,39,57,75
1766,04,19,38,57,69,05,29,43,50,71,13,24,0,58,74,12,28,41,52,63,11,27,31,55,75
1767,07,21,36,49,72,15,28,32,47,61,06,18,0,59,70,03,24,35,53,66,12,30,44,55,75
1768,11,25,45,50,75,08,20,37,56,65,12,29,0,54,74,09,17,42,52,73,10,21,40,59,64
1769,14,21,44,49,74,08,26,40,51,64,11,27,0,60,62,01,25,45,53,69,12,16,39,59,61
1770,03,25,37,48,64,06,30,40,56,67,12,23,0,60,70,01,22,42,50,62,07,16,33,58,68
1771,04,26,34,58,74,15,17,45,49,66,12,20,0,54,68,01,23,36,46,71,03,16,31,53,72
1772,08,30,39,48,72,03,29,35,50,67,05,28,0,47,70,02,27,36,54,69,09,19,32,55,71
1773,09,22,35,57,65,14,23,38,55,66,15,28,0,50,69,02,29,33,49,70,12,24,31,56,62
1774,09,22,39,46,63,01,27,43,52,66,08,19,0,48,62,11,16,44,56,67,13,29,41,51,61
1775,07,24,35,48,71,05,25,40,53,74,06,23,0,57,62,08,29,42,59,75,11,19,41,55,64
1776,06,17,42,50,74,10,24,44,52,65,05,20,0,57,61,09,18,37,55,73,01,21,32,60,70
1777,14,17,31,49,67,02,30,35,60,69,07,23,0,48,72,10,18,32,47,70,01,29,45,54,62
1778,07,30,44,49,73,11,24,41,50,70,15,25,0,56,64,03,19,32,60,67,01,29,33,59,66
1779,10,21,45,46,65,08,23,37,56,66,12,16,0,54,68,13,25,44,49,61,02,28,43,50,63
1780,01,16,36,58,74,02,28,38,50,75,13,20,0,47,73,09,30,33,51,69,07,19,42,56,61
1781,11,26,40,53,62,05,22,43,52,66,02,24,0,55,70,07,16,34,50,68,04,27,31,57,73
1782,08,26,43,52,65,03,21,41,59,71,05,22,0,51,63,10,16,34,57,73,06,18,39,60,70
1783,13,26,44,53,67,14,24,42,57,63,09,17,0,59,74,05,27,33,48,69,10,20,43,54,75
1784,01,22,35,50,74,03,28,41,51,67,10,23,0,48,73,15,27,40,52,71,08,20,32,59,62
1785,02,29,31,49,61,12,27,39,55,66,09,16,0,60,73,10,19,36,56,63,04,24,34,50,64
1786,08,27,39,46,73,01,20,32,53,68,13,16,0,55,75,07,28,31,47,64,04,19,37,56,71
1787,15,19,45,55,70,06,21,41,56,69,09,24,0,51,62,13,30,42,52,68,03,18,38,46,67
1788,05,17,40,55,62,11,21,45,58,65,04,27,0,51,67,13,25,43,48,74,15,29,33,60,72
1789,01,23,38,52,67,06,24,33,47,75,14,28,0,53,71,12,17,31,59,70,13,16,39,55,73
1790,15,30,34,57,71,13,25,44,50,75,05,24,0,55,72,07,18,40,46,74,06,27,32,58,66
1791,12,27,38,58,69,09,29,33,46,71,07,25,0,47,73,03,16,44,51,63,06,17,36,54,66
1792,05,22,41,58,69,04,23,40,49,61,02,20,0,59,64,07,29,34,46,62,10,19,43,48,67
1793,14,25,42,55,65,03,21,32,54,68,10,16,0,49,63,02,26,35,58,70,08,22,37,60,69
1794,10,25,44,58,62,12,24,45,57,73,02,29,0,59,72,11,16,40,55,69,08,23,37,56,67
1795,07,25,40,52,75,06,18,34,49,62,14,29,0,53,66,11,19,45,51,67,10,26,44,57,68
1796,03,21,31,48,63,06,20,38,60,75,12,28,0,55,64,07,29,41,49,62,15,16,34,53,71
1797,01,25,39,56,69,09,30,38,46,67,06,22,0,55,62,13,28,41,58,75,08,17,45,47,64
1798,05,20,37,60,71,03,18,42,59,74,10,24,0,49,63,08,16,43,58,69,06,19,31,53,62
1799,10,21,41,53,65,14,23,37,54,61,12,24,0,56,73,01,18,31,50,72,04,16,39,60,70
1800,03,24,33,54,69,08,30,36,48,62,14,27,0,50,64,12,26,35,58,67,02,25,32,52,70
1801,01,21,35,48,73,02,20,36,58,72,04,28,0,54,70,15,29,39,46,65,11,19,32,49,68
1802,12,24,39,50,61,02,18,43,57,64,15,23,0,48,71,09,25,35,52,73,10,30,41,51,70
1803,11,23,37,49,62,09,19,38,52,69,14,27,0,54,75,02,17,39,56,61,07,16,42,46,74
1804,11,21,45,47,71,08,26,34,55,65,07,18,0,46,72,05,28,35,49,62,09,27,37,59,61
1805,06,22,37,52,68,13,30,43,53,72,05,24,0,51,66,08,27,44,49,74,02,20,31,57,67
1806,04,20,31,55,71,06,30,40,59,66,03,16,0,56,63,12,24,33,57,68,05,22,44,60,65
1807,02,21,41,46,64,12,24,34,57,66,09,29,0,59,61,07,22,38,48,62,01,30,44,47,69
1808,05,25,37,59,66,13,17,36,46,70,06,24,0,60,67,11,21,42,48,75,10,27,40,55,62
1809,11,23,40,53,65,10,17,41,56,70,04,16,0,54,75,12,25,35,58,62,01,20,37,52,68
1810,02,16,39,52,75,10,23,37,55,64,15,28,0,51,65,04,21,31,50,73,11,18,43,57,69
1811,07,23,32,56,69,08,26,44,54,72,01,19,0,55,63,15,28,37,51,70,05,21,38,53,61
1812,14,16,42,56,75,03,25,33,58,69,05,22,0,46,71,07,23,36,47,74,01,18,45,49,64
1813,07,17,44,46,74,09,16,32,60,68,05,19,0,59,64,06,25,39,57,75,13,20,36,47,62
1814,11,16,37,49,72,15,23,44,52,71,02,27,0,48,61,09,18,33,51,68,10,25,38,53,66
1815,12,21,44,54,63,07,30,43,60,73,02,22,0,58,74,03,24,31,59,70,09,29,34,56,67
1816,12,26,42,54,69,10,25,35,50,61,14,16,0,51,74,01,18,39,53,64,11,24,45,59,62
1817,10,28,36,59,74,04,16,41,50,72,09,21,0,53,61,11,19,32,56,70,03,26,40,60,67
1818,08,17,42,53,62,13,28,32,48,73,14,26,0,52,66,07,25,34,57,69,09,21,36,55,65
1819,01,16,34,57,66,06,19,33,49,68,13,29,0,51,63,15,28,37,54,73,05,26,43,48,71
1820,10,27,39,54,66,03,29,33,50,74,05,17,0,47,70,15,28,43,57,65,13,24,42,53,72
1821,08,18,44,58,72,09,21,31,56,65,02,23,0,54,63,04,16,33,59,75,11,20,37,50,68
1822,04,23,38,56,63,02,18,36,51,73,13,16,0,60,69,14,20,35,54,67,03,28,42,46,66
1823,13,20,41,49,61,11,30,38,47,65,03,24,0,55,62,12,25,40,58,73,14,29,45,54,67
1824,09,28,45,52,72,03,20,42,46,65,13,25,0,49,64,04,22,43,47,74,07,18,32,56,68
1825,14,20,41,60,67,11,21,44,48,74,12,16,0,58,71,02,28,42,50,64,05,30,32,59,63
1826,02,29,37,57,75,07,24,31,60,72,12,21,0,48,70,03,18,33,56,73,01,30,35,54,65
1827,08,22,31,54,62,03,26,43,53,74,14,29,0,48,70,06,24,40,59,66,07,30,34,58,64
1828,15,16,45,52,64,04,27,38,48,75,01,19,0,60,63,02,23,31,51,67,06,25,37,57,61
1829,06,22,43,49,63,12,19,35,55,72,07,21,0,46,69,02,18,36,47,67,13,17,37,57,68
1830,10,30,32,56,66,11,22,39,57,64,08,25,0,55,69,09,23,35,46,71,15,19,37,60,73
1831,08,21,31,59,75,09,24,45,54,64,01,26,0,49,65,14,28,36,48,72,05,25,40,60,62
1832,11,29,44,57,68,07,17,42,55,72,01,22,0,52,73,06,23,38,47,71,14,19,36,50,63
1833,07,17,38,47,69,03,18,32,57,74,12,30,0,58,64,11,16,43,54,63,15,21,39,56,73
1834,10,28,37,50,73,08,27,33,48,68,13,26,0,52,66,11,25,42,51,61,07,20,34,59,65
1835,04,29,32,46,67,14,22,42,59,73,09,25,0,56,64,03,27,35,54,68,15,24,41,58,75
1836,07,29,44,51,65,03,22,40,53,73,10,28,0,58,64,02,19,35,49,70,01,24,34,59,71
1837,04,23,34,58,74,12,28,36,59,71,01,27,0,55,69,03,29,33,60,75,11,24,32,50,73
1838,07,23,41,54,73,06,22,33,53,75,05,26,0,52,65,02,18,37,56,74,14,21,39,46,64
1839,06,19,32,50,75,07,30,44,53,62,08,18,0,56,70,05,24,43,48,72,01,16,38,55,61
1840,04,17,40,51,62,12,22,31,49,73,06,25,0,53,66,09,30,43,47,67,13,23,42,57,69
1841,03,18,36,53,68,12,20,40,51,62,08,26,0,57,72,04,22,39,60,73,15,24,45,48,63
1842,05,16,33,58,72,03,25,42,56,75,10,23,0,51,67,06,28,41,54,69,07,26,35,50,70
1843,09,26,33,59,70,03,24,42,54,66,06,30,0,57,72,02,23,39,56,71,11,18,32,46,62
1844,08,17,31,52,63,15,27,45,54,72,06,22,0,46,73,12,30,39,59,70,04,29,37,60,69
1845,09,19,35,60,70,06,23,36,50,61,07,18,0,58,74,15,16,31,46,69,13,27,43,59,65
1846,01,17,38,60,75,02,21,45,51,72,09,19,0,50,71,12,18,33,49,63,07,24,41,54,64
1847,14,20,32,47,68,03,27,43,57,71,05,24,0,48,67,13,19,44,55,61,06,29,34,56,73
1848,15,28,40,53,64,10,16,44,58,70,13,25,0,54,73,03,19,36,52,72,08,23,45,51,65
1849,08,29,42,46,62,03,25,31,51,69,15,21,0,60,71,02,23,39,48,66,11,28,33,59,67
1850,05,17,33,56,69,07,26,42,52,70,13,22,0,50,62,01,24,37,49,74,12,19,39,58,61
1851,04,18,44,51,74,15,20,41,56,69,11,26,0,46,67,10,23,36,50,72,08,25,45,57,63
1852,02,17,45,53,69,03,25,43,55,74,07,16,0,51,71,06,28,35,47,72,14,27,44,46,66
1853,12,18,32,50,64,05,20,33,60,75,10,24,0,57,71,11,25,38,54,74,07,22,34,55,72
1854,09,17,41,54,67,06,30,37,56,63,02,22,0,47,68,13,27,40,55,73,03,29,31,58,65
1855,09,22,42,47,66,07,25,38,49,64,14,28,0,52,68,13,18,43,55,69,03,21,32,56,75
1856,07,26,35,49,66,14,18,37,60,64,15,22,0,51,63,09,29,41,46,61,06,28,40,53,70
1857,09,28,36,55,68,08,17,40,50,65,13,20,0,59,69,04,22,31,54,62,11,23,33,52,72
1858,06,18,31,47,75,10,27,38,59,73,14,17,0,50,74,07,20,43,51,69,12,29,34,48,64
1859,06,24,34,57,71,15,20,45,49,68,05,19,0,51,74,10,25,42,47,73,01,27,44,52,62
1860,12,24,37,58,67,07,19,39,52,75,08,30,0,56,64,02,16,31,55,65,14,29,40,51,62
1861,12,25,34,54,69,06,19,44,51,72,10,29,0,47,63,13,27,38,58,62,01,28,33,57,68
1862,12,19,31,47,68,04,20,35,53,62,08,18,0,56,66,11,17,45,57,69,01,28,32,46,67
1863,09,30,38,56,74,06,23,35,57,71,02,19,0,58,67,03,29,43,60,66,07,27,37,50,64
1864,13,27,44,49,75,03,26,36,48,64,08,30,0,52,63,15,20,40,47,73,10,21,45,57,61
1865,14,27,39,51,71,13,23,42,59,62,15,16,0,47,65,03,24,35,48,63,05,20,41,56,61
1866,13,21,37,47,62,08,16,33,53,70,07,22,0,46,75,04,30,45,56,63,09,23,38,55,71
1867,14,22,42,54,74,10,20,40,51,64,06,26,0,57,65,13,19,31,60,70,01,21,36,58,75
1868,03,28,43,57,69,12,25,37,49,75,01,29,0,50,66,08,20,45,54,72,10,27,44,55,68
1869,07,29,36,54,67,01,17,35,48,71,12,20,0,52,65,05,16,33,46,62,10,19,43,55,66
1870,05,19,32,55,74,02,30,37,59,64,03,22,0,50,73,12,24,41,51,69,08,23,33,52,65
1871,08,20,31,52,65,10,18,37,47,74,05,23,0,53,75,04,30,38,56,63,07,22,41,51,66
1872,01,20,40,56,71,09,27,39,57,66,11,16,0,47,61,10,22,34,49,75,15,23,32,52,68
1873,03,22,40,52,64,12,17,32,48,72,09,29,0,47,70,07,28,31,59,61,13,16,38,53,69
1874,06,26,38,55,72,13,16,43,46,70,10,19,0,56,63,09,21,44,54,68,03,25,36,57,64
1875,04,28,39,60,73,15,26,35,54,63,01,21,0,49,75,02,17,41,48,61,11,24,31,58,69
1876,01,19,42,50,70,13,18,44,51,68,08,21,0,54,69,09,24,45,55,72,02,27,37,57,65
1877,12,21,43,46,62,07,26,33,59,66,14,25,0,52,69,11,20,42,55,67,05,30,38,48,74
1878,07,24,31,58,63,12,17,34,54,71,10,26,0,46,64,02,19,40,59,61,04,23,33,47,67
1879,10,30,32,48,69,09,18,38,54,63,03,23,0,59,72,01,20,31,58,68,11,21,36,52,61
1880,03,29,42,51,74,08,21,43,47,71,06,23,0,60,73,13,16,41,46,64,15,20,32,55,75
1881,02,27,42,59,67,10,19,39,54,62,14,29,0,57,68,04,17,43,60,65,12,24,41,53,69
1882,08,18,35,60,68,03,19,40,54,67,06,25,0,56,70,02,21,34,55,73,04,23,45,51,66
1883,05,17,39,59,62,03,27,32,51,74,15,22,0,50,73,07,25,33,48,66,11,30,34,54,68
1884,13,26,34,50,66,04,27,35,49,70,03,28,0,52,68,09,30,44,48,73,12,20,37,47,67
1885,15,24,31,55,63,10,21,45,49,75,04,27,0,52,69,11,28,38,57,65,01,25,43,47,61
1886,07,22,36,60,72,05,20,35,49,74,08,16,0,58,68,09,30,37,52,75,14,23,34,54,69
1887,14,19,36,60,75,13,26,40,54,61,03,16,0,55,69,07,18,37,58,73,04,23,43,48,65
1888,08,23,32,50,70,02,25,40,60,73,05,30,0,46,64,04,24,43,59,67,09,16,42,47,65
1889,06,21,33,56,67,14,27,44,57,66,15,26,0,48,65,03,29,39,47,72,12,22,41,51,63
1890,10,28,33,60,63,15,29,44,54,62,09,30,0,53,64,13,20,43,59,71,06,17,35,49,73
1891,10,26,41,49,66,15,30,39,51,62,12,21,0,55,63,04,29,42,48,73,14,17,44,54,61
1892,08,29,45,54,72,06,16,39,46,64,14,28,0,51,62,03,27,38,49,65,10,23,43,47,68
1893,03,28,32,58,66,11,24,39,50,71,13,29,0,59,72,02,19,35,54,69,12,22,31,57,61
1894,07,20,34,52,69,04,23,42,46,63,03,19,0,60,71,12,25,40,48,75,14,26,45,56,67
1895,10,18,40,54,65,02,20,36,58,67,13,29,0,53,68,15,25,37,59,63,05,19,41,52,62
1896,05,17,31,60,61,09,21,33,55,71,01,18,0,53,75,03,23,38,59,70,13,20,39,46,74
1897,11,27,35,59,73,12,17,32,54,64,09,19,0,52,61,10,18,37,60,70,15,30,34,56,68
1898,03,29,34,47,68,10,28,38,56,66,04,23,0,60,63,08,16,40,48,72,12,24,45,49,69
1899,06,23,45,50,62,02,21,32,56,63,01,24,0,51,65,08,25,44,57,73,05,17,31,54,67
1900,06,29,45,59,74,15,24,31,48,70,04,22,0,60,73,14,26,37,58,72,05,17,36,50,71
1901,07,29,41,58,75,14,22,42,53,72,03,23,0,46,74,09,18,43,49,62,12,19,33,47,73
1902,08,25,35,47,75,12,20,39,58,63,11,28,0,60,71,04,29,34,50,74,13,22,37,55,66
1903,09,28,45,46,73,15,29,39,58,70,04,26,0,55,64,01,17,44,60,61,12,22,42,47,69
1904,15,17,42,55,64,08,16,32,52,65,07,20,0,60,67,12,22,40,57,68,06,30,33,49,75
1905,14,22,35,54,69,03,21,45,52,75,13,23,0,50,66,04,28,34,59,73,12,18,41,48,71
1906,01,17,40,56,73,14,22,39,48,63,06,29,0,59,72,05,16,31,50,69,13,28,44,49,74
1907,11,18,37,52,64,07,26,33,60,72,13,19,0,56,62,02,16,45,48,61,04,27,43,49,63
1908,03,22,35,53,72,02,25,45,50,61,10,24,0,48,69,07,29,36,51,62,09,18,38,47,74
1909,14,28,38,56,68,13,16,41,54,69,04,17,0,59,62,08,20,42,57,70,09,18,44,50,64
1910,05,29,38,57,61,09,24,32,49,74,11,20,0,60,67,15,19,43,56,71,10,21,37,54,65
1911,12,28,40,51,66,08,25,39,50,64,10,16,0,49,70,11,30,33,52,75,13,19,36,48,72
1912,08,18,38,57,72,01,25,36,59,66,12,23,0,51,64,10,22,40,55,71,05,17,35,58,68
1913,03,21,34,54,64,11,16,38,46,73,02,22,0,58,63,08,30,45,47,70,07,27,41,53,66
1914,14,26,33,46,73,05,21,31,58,69,10,27,0,49,63,06,28,44,53,68,01,18,43,60,74
1915,01,28,37,57,66,09,22,40,53,64,07,20,0,60,62,03,26,45,55,63,10,27,44,48,68
1916,11,29,43,54,63,13,27,38,59,65,12,28,0,50,71,05,22,32,55,72,02,17,36,48,69
1917,07,25,42,47,64,13,22,41,51,68,11,30,0,53,72,01,27,45,46,63,02,16,33,56,75
1918,02,25,35,52,75,06,24,34,54,73,09,30,0,51,71,07,20,40,60,64,15,18,44,56,69
1919,14,16,42,56,70,11,25,34,50,61,04,21,0,60,74,10,17,41,51,67,12,18,35,57,69
1920,01,23,39,60,67,06,29,40,52,73,02,20,0,57,68,03,25,31,58,71,08,19,41,49,66
1921,11,27,45,51,62,05,23,41,59,64,15,17,0,48,74,02,26,31,58,61,12,25,36,52,70
1922,07,22,33,51,66,13,28,36,56,62,05,27,0,57,71,14,18,38,46,63,06,25,40,54,73
1923,04,18,40,52,72,06,29,35,55,75,02,26,0,47,73,08,30,39,56,71,14,19,42,46,69
1924,09,21,37,54,70,12,16,36,55,67,14,29,0,48,69,07,17,32,60,63,10,27,45,50,65
1925,02,25,34,50,72,04,18,45,46,66,14,24,0,51,67,11,21,44,55,73,03,19,38,54,62
1926,10,21,33,49,64,04,20,43,55,63,01,26,0,59,70,06,25,37,53,68,08,24,32,50,67
1927,13,23,39,57,62,05,27,44,47,65,12,26,0,58,71,09,19,36,52,68,14,18,32,50,70
1928,10,26,34,55,72,13,19,33,54,62,08,29,0,59,61,15,25,45,51,69,14,30,38,47,63
1929,04,24,35,50,62,05,29,44,46,64,15,18,0,56,75,08,19,37,60,67,10,21,36,54,70
1930,07,28,41,49,68,06,16,40,51,69,02,24,0,55,74,05,27,34,53,64,11,19,42,50,71
1931,01,20,32,60,66,13,16,33,48,73,14,17,0,50,63,02,21,42,58,70,06,22,31,53,61
1932,03,17,42,52,66,08,22,35,54,62,01,23,0,58,69,14,16,43,47,65,13,24,44,50,63
1933,14,27,34,52,63,06,21,35,55,74,03,19,0,46,69,04,17,44,50,66,10,16,42,48,65
1934,05,24,42,54,73,11,26,38,59,66,08,30,0,58,64,12,20,44,49,70,04,19,32,56,63
1935,03,26,43,51,71,07,20,35,59,65,04,25,0,53,64,11,30,42,60,61,09,19,41,58,63
1936,08,23,32,52,66,02,17,36,48,62,01,18,0,60,73,04,26,39,59,71,10,22,45,58,72
